"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.2","0.58"
"MGAT3","MGAT5","0.6","0.21"
"MGAT4B","MGAT5","1.0","0.73"
"MGAT4B","MGAT5B","0.96","1.0"
"MGAT5","MGAT5B","0.83","0.59"
