"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.3"
"MGAT3","MGAT5","0.84","0.7"
"MGAT4B","MGAT5","0.71","0.62"
"MGAT4B","MGAT5B","0.84","1.0"
"MGAT5","MGAT5B","0.71","0.67"
