"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.67","1.0"
"MGAT3","MGAT5","0.21","0.22"
"MGAT4B","MGAT5","1.0","0.85"
"MGAT4B","MGAT5B","0.7","0.68"
"MGAT5","MGAT5B","0.41","0.08"
