"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.26","0.32"
"MGAT4B","MGAT5","0.76","0.47"
"MGAT4B","MGAT5B","0.39","0.46"
"MGAT5","MGAT5B","0.46","0.23"
