"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.62","0.27"
"MGAT3","MGAT5","0.76","0.42"
"MGAT4B","MGAT5","0.95","0.74"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.87","0.67"
