"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.52","0.96"
"MGAT3","MGAT5","0.28","0.26"
"MGAT4B","MGAT5","1.0","1.0"
"MGAT4B","MGAT5B","0.78","0.8"
"MGAT5","MGAT5B","0.55","0.23"
