"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.93","1.0"
"MGAT3","MGAT5","0.22","0.45"
"MGAT4B","MGAT5","1.0","0.36"
"MGAT4B","MGAT5B","0.73","0.62"
"MGAT5","MGAT5B","0.92","0.58"
