"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.27","0.63"
"MGAT3","MGAT5","0.53","0.35"
"MGAT4B","MGAT5","1.0","0.98"
"MGAT4B","MGAT5B","0.93","1.0"
"MGAT5","MGAT5B","0.82","0.6"
