"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.54","1.0"
"MGAT3","MGAT5","0.18","0.06"
"MGAT4B","MGAT5","1.0","0.75"
"MGAT4B","MGAT5B","0.82","0.82"
"MGAT5","MGAT5B","0.75","0.49"
