"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.56","0.32"
"MGAT3","MGAT5","0.7","0.32"
"MGAT4B","MGAT5","0.92","0.7"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.91","0.75"
