"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.3","1.0"
"MGAT3","MGAT5","0.21","0.12"
"MGAT4B","MGAT5","1.0","0.73"
"MGAT4B","MGAT5B","0.81","0.93"
"MGAT5","MGAT5B","0.81","0.62"
