"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.72","0.16"
"MGAT3","MGAT5","0.84","0.66"
"MGAT4B","MGAT5","0.97","0.91"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.8","0.49"
