"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.58","0.14"
"MGAT3","MGAT5","0.86","0.82"
"MGAT4B","MGAT5","1.0","1.0"
"MGAT4B","MGAT5B","0.95","0.89"
"MGAT5","MGAT5B","0.57","0.15"
