"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.72","1.0"
"MGAT3","MGAT5","0.05","0.07"
"MGAT4B","MGAT5","1.0","0.78"
"MGAT4B","MGAT5B","0.67","0.52"
"MGAT5","MGAT5B","0.64","0.26"
