"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.61","0.27"
"MGAT3","MGAT5","0.72","0.38"
"MGAT4B","MGAT5","0.91","0.73"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.9","0.75"
