"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.31","0.54"
"MGAT3","MGAT5","0.61","0.23"
"MGAT4B","MGAT5","1.0","0.75"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.9","0.68"
