"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.51","1.0"
"MGAT3","MGAT5","0.06","0.23"
"MGAT4B","MGAT5","1.0","0.6"
"MGAT4B","MGAT5B","0.75","0.79"
"MGAT5","MGAT5B","0.8","0.56"
