"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.13","0.17"
"MGAT4B","MGAT5","0.92","0.62"
"MGAT4B","MGAT5B","0.63","0.56"
"MGAT5","MGAT5B","0.59","0.3"
