"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.32","0.57"
"MGAT3","MGAT5","0.57","0.1"
"MGAT4B","MGAT5","1.0","0.65"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.96","0.78"
