"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.65","0.91"
"MGAT4B","MGAT5","0.33","0.33"
"MGAT4B","MGAT5B","0.5","0.54"
"MGAT5","MGAT5B","0.42","0.42"
