"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.15","0.71"
"MGAT3","MGAT5","0.44","0.06"
"MGAT4B","MGAT5","1.0","0.72"
"MGAT4B","MGAT5B","0.88","1.0"
"MGAT5","MGAT5B","0.85","0.66"
