"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.56"
"MGAT3","MGAT5","0.84","0.95"
"MGAT4B","MGAT5","0.59","0.67"
"MGAT4B","MGAT5B","0.76","1.0"
"MGAT5","MGAT5B","0.61","0.65"
