"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.54","0.31"
"MGAT3","MGAT5","0.8","0.53"
"MGAT4B","MGAT5","1.0","0.86"
"MGAT4B","MGAT5B","0.99","1.0"
"MGAT5","MGAT5B","0.79","0.43"
