"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.12","0.65"
"MGAT3","MGAT5","0.57","0.36"
"MGAT4B","MGAT5","1.0","0.94"
"MGAT4B","MGAT5B","0.93","1.0"
"MGAT5","MGAT5B","0.75","0.49"
