"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.51"
"MGAT3","MGAT5","0.87","1.0"
"MGAT4B","MGAT5","0.63","0.75"
"MGAT4B","MGAT5B","0.8","0.87"
"MGAT5","MGAT5B","0.6","0.48"
