"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.06","0.6"
"MGAT3","MGAT5","0.58","0.52"
"MGAT4B","MGAT5","1.0","1.0"
"MGAT4B","MGAT5B","0.87","0.9"
"MGAT5","MGAT5B","0.59","0.21"
