"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.19","0.2"
"MGAT4B","MGAT5","0.77","0.57"
"MGAT4B","MGAT5B","0.4","0.46"
"MGAT5","MGAT5B","0.42","0.2"
