"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.28","0.33"
"MGAT4B","MGAT5","0.66","0.46"
"MGAT4B","MGAT5B","0.42","0.43"
"MGAT5","MGAT5B","0.48","0.31"
