"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.35","0.59"
"MGAT3","MGAT5","0.53","0.11"
"MGAT4B","MGAT5","1.0","0.7"
"MGAT4B","MGAT5B","0.97","1.0"
"MGAT5","MGAT5B","0.95","0.78"
