"label","mRNA","methy","GNNExplainer"
"ABAT","9.56589984893799","-0.164900004863739",0.15
"ABCA1","10.8692998886108","0.239800006151199",0.15
"ABCB1","6.43680000305176","-0.389999985694885",0.14
"ABCB4","4.95289993286133","-0.387499988079071",0.14
"ABI1","10.1559000015259","-0.467099994421005",0.14
"ABL1","10.2693004608154","0.462799996137619",0.15
"ABL2","9.41720008850098","0.215100005269051",0.15
"ACACA","9.51889991760254","0.169400006532669",0.14
"ACACB","10.1564998626709","-0.320100009441376",0.13
"ACAN","8.73900032043457","0.0509999990463257",0.14
"ACIN1","10.7496995925903","-0.474599987268448",0.14
"ACLY","13.6409997940063","-0.0205000005662441",0.16
"ACO1","10.2451000213623","-0.485900014638901",0.15
"ACO2","12.7414999008179","-0.133100003004074",0.14
"ACOT4","7.95919990539551","-0.45890000462532",0.15
"ACOX1","10.7620000839233","-0.458299994468689",0.14
"ACOX2","8.64089965820312","-0.0452999994158745",0.14
"ACOX3","7.6564998626709","0.410899996757507",0.16
"ACSF3","8.63749980926514","-0.48879998922348",0.13
"ACSS3","8.6358003616333","0.031300000846386",0.15
"ACTA1","1.94649994373322","-0.240799993276596",0.14
"ACTB","16.1935005187988","0.331699997186661",0.15
"ACTG1","14.9980001449585","0.133000001311302",0.13
"ACTL6B","0","-0.321299999952316",0.14
"ACTN1","11.7936000823975","0.120800003409386",0.14
"ACTN2","1.75650000572205","-0.263700008392334",0.15
"ACTN3","1.75650000572205","0.0835999995470047",0.15
"ACTN4","13.8172998428345","0.446700006723404",0.12
"ACTR1A","11.0186996459961","0.394199997186661",0.15
"ACTR3B","6.67710018157959","-0.376899987459183",0.12
"ACTR8","8.44810009002686","-0.456099987030029",0.16
"ACVR1C","1.27929997444153","0.452899992465973",0.13
"ADAM12","5.64389991760254","0.427100002765656",0.14
"ADAM15","10.7189998626709","0.222800001502037",0.15
"ADAM28","7.90869998931885","0.222000002861023",0.14
"ADAMTS5","8.94379997253418","0.475699990987778",0.15
"ADAR","12.9398002624512","-0.437999993562698",0.14
"ADCY1","5.40560007095337","-0.396299988031387",0.16
"ADCY2","0.964600026607513","0.227200001478195",0.14
"ADCY3","8.92850017547607","0.482800006866455",0.14
"ADCY5","10.8936996459961","-0.376899987459183",0.14
"ADCY7","9.51519966125488","0.230399996042252",0.14
"ADCY8","7.36749982833862","-0.250699996948242",0.15
"ADCY9","10.8261003494263","-0.351900011301041",0.14
"ADCYAP1R1","0","-0.43419998884201",0.15
"ADNP","10.7994003295898","-0.478300005197525",0.13
"ADORA1","7.84740018844604","-0.35699999332428",0.16
"ADRA1A","2.74609994888306","0.345400005578995",0.15
"ADRA2B","5.19689989089966","0.423700004816055",0.15
"AEBP2","9.2480001449585","-0.461600005626678",0.13
"AFF4","11.7329998016357","0.0412000007927418",0.15
"AGAP2","7.67990016937256","0.153300002217293",0.14
"AGK","9.06410026550293","-0.452899992465973",0.16
"AGL","9.48680019378662","-0.116499997675419",0.14
"AGRN","13.9947996139526","0.217199996113777",0.15
"AGT","12.144100189209","-0.114699997007847",0.14
"AGTR1","5.55910015106201","-0.409299999475479",0.14
"AKAP9","10.7207002639771","-0.485500007867813",0.14
"AKT2","11.2082004547119","0.422100007534027",0.14
"AKT3","10.828800201416","0.276100009679794",0.16
"ALDH1A3","10.4916000366211","0.386400014162064",0.14
"ALDH3A1","5.40560007095337","-0.42849999666214",0.14
"ALDH3A2","11.9558000564575","0.434599995613098",0.13
"ALDOA","15.8870000839233","-0.374399989843369",0.13
"ALDOB","7.19080018997192","0.402700006961823",0.15
"ALK","3.10630011558533","-0.479900002479553",0.15
"AMBN","0","-0.394800007343292",0.15
"AMDHD1","7.6564998626709","-0.475300014019012",0.14
"ANAPC4","8.1008996963501","-0.348199993371964",0.13
"ANGPT4","1.53750002384186","0.0612999983131886",0.13
"ANGPTL3","4.39099979400635","0.454899996519089",0.12
"ANK1","9.97000026702881","-0.345600008964539",0.14
"ANK2","6.91750001907349","0.319099992513657",0.15
"ANK3","10.756799697876","-0.0513000003993511",0.13
"ANLN","6.90609979629517","0.434399992227554",0.15
"ANO1","8.55959987640381","0.352200001478195",0.14
"ANO6","11.9766998291016","0.426499992609024",0.14
"AOC2","4.17999982833862","0.354999989271164",0.14
"AOX1","11.682900428772","0.146999999880791",0.13
"AP1B1","11.6955995559692","0.349999994039536",0.14
"AP1G1","11.230899810791","-0.398900002241135",0.15
"AP1G2","9.31869983673096","-0.451499998569489",0.13
"AP2A1","11.143500328064","0.261700004339218",0.13
"AP2A2","10.9328002929688","0.334800004959106",0.15
"AP2B1","12.7982997894287","-0.383199989795685",0.14
"AP3B1","10.5797996520996","-0.25670000910759",0.14
"AP4E1","8.01070022583008","0.457899987697601",0.13
"AP4M1","8.32870006561279","0.365099996328354",0.12
"APAF1","8.80029964447021","-0.475199997425079",0.14
"APBB1IP","10.6231002807617","-0.398900002241135",0.14
"APC","10.1702995300293","-0.469199985265732",0.14
