"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.37","0.5"
"MGAT3","MGAT5","0.63","0.25"
"MGAT4B","MGAT5","1.0","0.73"
"MGAT4B","MGAT5B","0.98","1.0"
"MGAT5","MGAT5B","0.88","0.65"
