"label","mRNA","methy","GNNExplainer"
"ABAT","10.7931003570557","0.235799998044968",0.15
"ABCA1","9.25650024414062","0.438100010156631",0.15
"ABCB1","6.40010023117065","0.365700006484985",0.14
"ABCB4","4.98010015487671","0.35809999704361",0.14
"ABI1","10.5192003250122","0.383799999952316",0.14
"ABL1","11.4418001174927","0.435900002717972",0.15
"ABL2","10.1033000946045","-0.46560001373291",0.15
"ACACA","12.9686002731323","-0.198400005698204",0.14
"ACACB","9.42759990692139","0.44990000128746",0.13
"ACAN","9.37240028381348","0.175500005483627",0.14
"ACIN1","11.5249996185303","-0.362199991941452",0.14
"ACLY","12.7151002883911","0.261099994182587",0.16
"ACO1","9.86089992523193","-0.449099987745285",0.15
"ACO2","12.0911998748779","-0.467000007629395",0.14
"ACOT4","7.77309989929199","-0.42969998717308",0.15
"ACOX1","9.56239986419678","-0.471599996089935",0.14
"ACOX2","11.0535001754761","0.126300007104874",0.14
"ACOX3","10.6448001861572","-0.111100003123283",0.16
"ACSF3","7.05149984359741","0.267399996519089",0.13
"ACSS3","7.51949977874756","0.245800003409386",0.15
"ACTA1","1.86580002307892","0.0790999978780746",0.14
"ACTB","16.2332000732422","-0.159400001168251",0.15
"ACTG1","16.7208995819092","-0.409099996089935",0.13
"ACTL6B","0","0.28600001335144",0.14
"ACTN1","11.7782001495361","0.278600007295609",0.14
"ACTN2","0.37169998884201","0.318699985742569",0.15
"ACTN3","0.666899979114532","0.39520001411438",0.15
"ACTN4","13.1563997268677","0.187000006437302",0.12
"ACTR1A","11.483099937439","-0.484100013971329",0.15
"ACTR3B","6.5524001121521","0.201299995183945",0.12
"ACTR8","9.17749977111816","-0.274599999189377",0.16
"ACVR1C","3.97199988365173","0.399699985980988",0.13
"ADAM12","9.81029987335205","0.361999988555908",0.14
"ADAM15","11.1336002349854","0.28099998831749",0.15
"ADAM28","5.75209999084473","0.31479999423027",0.14
"ADAMTS5","7.22300004959106","0.416500002145767",0.15
"ADAR","13.0677003860474","-0.453799992799759",0.14
"ADCY1","7.05779981613159","0.192900002002716",0.16
"ADCY2","2.90009999275208","0.122900001704693",0.14
"ADCY3","10.0312004089355","0.377600014209747",0.14
"ADCY5","7.1382999420166","0.48769998550415",0.14
"ADCY7","7.98540019989014","0.347200006246567",0.14
"ADCY8","0.37169998884201","-0.012699999846518",0.15
"ADCY9","9.82159996032715","-0.0121999997645617",0.14
"ADCYAP1R1","0","0.0856999978423119",0.15
"ADNP","12.6440000534058","-0.472600013017654",0.13
"ADORA1","6.41510009765625","-0.0581000000238419",0.16
"ADRA1A","1.744500041008","0.121200002729893",0.15
"ADRA2B","3.76929998397827","0.0163000002503395",0.15
"AEBP2","9.16720008850098","-0.444000005722046",0.13
"AFF4","12.4264001846313","-0.484800010919571",0.15
"AGAP2","6.55810022354126","0.168300002813339",0.14
"AGK","8.98260021209717","-0.476300001144409",0.16
"AGL","10.081600189209","-0.100199997425079",0.14
"AGRN","12.8178997039795","0.425399988889694",0.15
"AGT","3.06119990348816","0.399500012397766",0.14
"AGTR1","13.5712995529175","-0.365599989891052",0.14
"AKAP9","11.102499961853","-0.474400013685226",0.14
"AKT2","10.6912002563477","0.400299996137619",0.14
"AKT3","8.69820022583008","0.299800008535385",0.16
"ALDH1A3","6.86429977416992","0.413399994373322",0.14
"ALDH3A1","0.37169998884201","0.284799993038177",0.14
"ALDH3A2","9.95020008087158","0.381900012493134",0.13
"ALDOA","15.1364002227783","0.306699991226196",0.13
"ALDOB","1.12129998207092","0.0671999976038933",0.15
