"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.96","0.2"
"MGAT3","MGAT5","1.0","0.97"
"MGAT4B","MGAT5","0.86","0.94"
"MGAT4B","MGAT5B","0.95","1.0"
"MGAT5","MGAT5B","0.68","0.29"
