"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.3"
"MGAT3","MGAT5","0.95","1.0"
"MGAT4B","MGAT5","0.8","0.92"
"MGAT4B","MGAT5B","0.93","0.99"
"MGAT5","MGAT5B","0.71","0.51"
