"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.35","1.0"
"MGAT3","MGAT5","0.2","0.1"
"MGAT4B","MGAT5","1.0","0.75"
"MGAT4B","MGAT5B","0.8","0.9"
"MGAT5","MGAT5B","0.78","0.57"
