"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.05","0.83"
"MGAT3","MGAT5","0.42","0.15"
"MGAT4B","MGAT5","1.0","0.88"
"MGAT4B","MGAT5B","0.9","1.0"
"MGAT5","MGAT5B","0.79","0.59"
