"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.22","0.18"
"MGAT4B","MGAT5","0.65","0.58"
"MGAT4B","MGAT5B","0.36","0.48"
"MGAT5","MGAT5B","0.32","0.17"
