"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.91","0.02"
"MGAT3","MGAT5","0.88","0.53"
"MGAT4B","MGAT5","0.87","0.64"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.87","0.72"
