"label","mRNA","methy","GNNExplainer"
"ABAT","10.4995002746582","0.137999996542931",0.15
"ABCA1","10.007399559021","0.120800003409386",0.15
"ABCB1","7.60580015182495","0.273299992084503",0.14
"ABCB4","3.91739988327026","-0.0357999987900257",0.14
"ABI1","10.524299621582","0.293799996376038",0.14
"ABL1","10.7586002349854","0.431100010871887",0.15
"ABL2","9.71640014648438","-0.451900005340576",0.15
"ACACA","12.3142995834351","-0.127700001001358",0.14
"ACACB","10.6224002838135","0.187000006437302",0.13
"ACAN","5.92819976806641","-0.453700006008148",0.14
"ACIN1","11.5269002914429","-0.145300000905991",0.14
"ACLY","12.7377996444702","-0.184300005435944",0.16
"ACO1","10.3629999160767","-0.431100010871887",0.15
"ACO2","11.9652996063232","-0.468899995088577",0.14
"ACOT4","8.09340000152588","-0.448900014162064",0.15
"ACOX1","10.9835996627808","-0.47639998793602",0.14
"ACOX2","9.59220027923584","-0.241600006818771",0.14
"ACOX3","9.83170032501221","0.377099990844727",0.16
"ACSF3","8.68319988250732","0.241799995303154",0.13
"ACSS3","10.2805995941162","-0.24779999256134",0.15
"ACTA1","1.8445999622345","-0.380699992179871",0.14
"ACTB","14.9263000488281","-0.37729999423027",0.15
"ACTG1","15.1520004272461","-0.310499995946884",0.13
"ACTL6B","7.63119983673096","-0.473600000143051",0.14
"ACTN1","12.1143999099731","0.290199995040894",0.14
"ACTN2","1.10549998283386","-0.468400001525879",0.15
"ACTN3","0.365099996328354","0.368699997663498",0.15
"ACTN4","12.7585000991821","0.261099994182587",0.12
"ACTR1A","11.2498998641968","-0.484400004148483",0.15
"ACTR3B","7.8701000213623","0.401100009679794",0.12
"ACTR8","9.49540042877197","-0.175500005483627",0.16
"ACVR1C","4.47949981689453","-0.011400000192225",0.13
"ADAM12","8.10249996185303","0.30579999089241",0.14
"ADAM15","12.1934003829956","-0.231499999761581",0.15
"ADAM28","6.94360017776489","-0.00260000000707805",0.14
"ADAMTS5","4.85459995269775","0.0702999979257584",0.15
"ADAR","13.2376003265381","-0.453500002622604",0.14
"ADCY1","4.71920013427734","-0.445499986410141",0.16
"ADCY2","2.98379993438721","-0.0842000022530556",0.14
"ADCY3","10.2608003616333","0.224900007247925",0.14
"ADCY5","7.29530000686646","0.481000006198883",0.14
"ADCY7","8.42609977722168","0.240500003099442",0.14
"ADCY8","2.98379993438721","-0.426099985837936",0.15
"ADCY9","9.35140037536621","0.0527000017464161",0.14
"ADCYAP1R1","0.365099996328354","-0.481099992990494",0.15
"ADNP","11.6056995391846","-0.456299990415573",0.13
"ADORA1","4.14580011367798","-0.118600003421307",0.16
"ADRA1A","1.95589995384216","-0.270700007677078",0.15
"ADRA2B","2.15560007095337","-0.11259999871254",0.15
"AEBP2","9.35079956054688","-0.445499986410141",0.13
"AFF4","12.4500999450684","-0.482600003480911",0.15
"AGAP2","5.13889980316162","0.103799998760223",0.14
"AGK","9.44919967651367","-0.479999989271164",0.16
"AGL","10.5184001922607","0.0303000006824732",0.14
"AGRN","12.1097002029419","0.382499992847443",0.15
"AGT","5.14020013809204","0.104500003159046",0.14
"AGTR1","12.7251996994019","-0.335299998521805",0.14
"AKAP9","11.483699798584","-0.473699986934662",0.14
"AKT2","11.0525999069214","0.129800006747246",0.14
"AKT3","7.60150003433228","0.367500007152557",0.16
"ALDH1A3","6.49690008163452","0.408199995756149",0.14
"ALDH3A1","0","-0.217199996113777",0.14
"ALDH3A2","8.125","0.33950001001358",0.13
"ALDOA","15.2281999588013","0.0377000011503696",0.13
"ALDOB","2.75679993629456","-0.111299999058247",0.15
"ALK","0.365099996328354","-0.400499999523163",0.15
"AMBN","0","0.375800013542175",0.15
"AMDHD1","2.55960011482239","-0.381199985742569",0.14
"ANAPC4","8.62860012054443","-0.480100005865097",0.13
"ANGPT4","0.365099996328354","0.433899998664856",0.13
"ANGPTL3","0","0.208499997854233",0.12
"ANK1","7.23589992523193","-0.431800007820129",0.14
"ANK2","7.05709981918335","0.368499994277954",0.15
"ANK3","8.16170024871826","0.461899995803833",0.13
"ANLN","6.6363000869751","0.377700001001358",0.15
"ANO1","8.32219982147217","-0.261000007390976",0.14
"ANO6","11.2864999771118","-0.479900002479553",0.14
"AOC2","3.1800000667572","0.370599985122681",0.14
"AOX1","5.72329998016357","-0.0813999995589256",0.13
"AP1B1","11.7427997589111","0.370700001716614",0.14
"AP1G1","12.0371999740601","-0.137999996542931",0.15
"AP1G2","10.640700340271","-0.461600005626678",0.13
"AP2A1","10.5214996337891","0.383100003004074",0.13
"AP2A2","10.8528003692627","0.414799988269806",0.15
"AP2B1","14.4822998046875","-0.465299993753433",0.14
"AP3B1","10.5413999557495","-0.159099996089935",0.14
"AP4E1","8.69219970703125","-0.480199992656708",0.13
"AP4M1","8.38469982147217","-0.455700010061264",0.12
