"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.72","0.15"
"MGAT3","MGAT5","0.81","0.59"
"MGAT4B","MGAT5","0.93","0.84"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.84","0.62"
