"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.89","1.0"
"MGAT3","MGAT5","0.01","0.05"
"MGAT4B","MGAT5","1.0","0.75"
"MGAT4B","MGAT5B","0.72","0.64"
"MGAT5","MGAT5B","0.61","0.28"
