"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.38","0.39"
"MGAT3","MGAT5","0.69","0.6"
"MGAT4B","MGAT5","1.0","1.0"
"MGAT4B","MGAT5B","0.95","0.85"
"MGAT5","MGAT5B","0.72","0.35"
