"label","mRNA","methy","GNNExplainer"
"MGAT3","7.94110012054443","0.388700008392334","0.92"
"MGAT4B","11.1565999984741","0.419299989938736","0.81"
"MGAT5","6.67339992523193","0.348899990320206","0.16"
"MGAT5B","3.89630007743835","-0.329699993133545","0.16"
