"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.5","0.32"
"MGAT3","MGAT5","0.75","0.64"
"MGAT4B","MGAT5","1.0","1.0"
"MGAT4B","MGAT5B","0.97","0.95"
"MGAT5","MGAT5B","0.74","0.38"
