"label","mRNA","methy","GNNExplainer"
"MGAT3","6.01310014724731","0.202399998903275","0.14"
"MGAT4B","10.2151002883911","0.447200000286102","0.14"
"MGAT5","8.17090034484863","0.214699998497963","0.16"
"MGAT5B","2.73379993438721","-0.396800011396408","0.14"
