"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.26","0.59"
"MGAT3","MGAT5","0.58","0.3"
"MGAT4B","MGAT5","1.0","0.86"
"MGAT4B","MGAT5B","0.97","1.0"
"MGAT5","MGAT5B","0.85","0.62"
