"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.22","0.44"
"MGAT3","MGAT5","0.72","0.62"
"MGAT4B","MGAT5","1.0","1.0"
"MGAT4B","MGAT5B","0.97","0.86"
"MGAT5","MGAT5B","0.65","0.29"
