"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.12"
"MGAT3","MGAT5","0.83","0.56"
"MGAT4B","MGAT5","0.85","0.66"
"MGAT4B","MGAT5B","0.96","1.0"
"MGAT5","MGAT5B","0.87","0.76"
