"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.15","0.14"
"MGAT4B","MGAT5","0.97","0.65"
"MGAT4B","MGAT5B","0.57","0.59"
"MGAT5","MGAT5B","0.53","0.18"
