"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.41","1.0"
"MGAT3","MGAT5","0.04","0.45"
"MGAT4B","MGAT5","0.93","0.4"
"MGAT4B","MGAT5B","0.84","0.8"
"MGAT5","MGAT5B","1.0","0.81"
