"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.11","0.75"
"MGAT3","MGAT5","0.46","0.08"
"MGAT4B","MGAT5","1.0","0.75"
"MGAT4B","MGAT5B","0.89","1.0"
"MGAT5","MGAT5B","0.83","0.62"
