"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.38"
"MGAT3","MGAT5","0.84","0.8"
"MGAT4B","MGAT5","0.69","0.68"
"MGAT4B","MGAT5B","0.84","1.0"
"MGAT5","MGAT5B","0.7","0.69"
