"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.26"
"MGAT3","MGAT5","0.88","0.69"
"MGAT4B","MGAT5","0.74","0.63"
"MGAT4B","MGAT5B","0.89","1.0"
"MGAT5","MGAT5B","0.75","0.69"
