"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.24","0.98"
"MGAT3","MGAT5","0.35","0.17"
"MGAT4B","MGAT5","1.0","1.0"
"MGAT4B","MGAT5B","0.89","0.98"
"MGAT5","MGAT5B","0.76","0.55"
