"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.25","0.59"
"MGAT3","MGAT5","0.56","0.19"
"MGAT4B","MGAT5","1.0","0.73"
"MGAT4B","MGAT5B","0.93","1.0"
"MGAT5","MGAT5B","0.85","0.62"
