"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.85","1.0"
"MGAT3","MGAT5","0.15","0.3"
"MGAT4B","MGAT5","1.0","0.52"
"MGAT4B","MGAT5B","0.7","0.6"
"MGAT5","MGAT5B","0.79","0.45"
