"label","mRNA","methy","GNNExplainer"
"ABAT","8.25220012664795","-0.13740000128746",0.15
"ABCA1","10.4958000183105","0.378199994564056",0.15
"ABCB1","9.29220008850098","-0.145199999213219",0.14
"ABCB4","6.42700004577637","-0.465400010347366",0.14
"ABI1","10.2115001678467","-0.459300011396408",0.14
"ABL1","11.2962999343872","0.393400013446808",0.15
"ABL2","10.9186000823975","0.181799992918968",0.15
"ACACA","9.26509952545166","0.168300002813339",0.14
"ACACB","9.64290046691895","-0.283399999141693",0.13
"ACAN","10.4454002380371","0.0194000005722046",0.14
"ACIN1","11.418999671936","-0.473399996757507",0.14
"ACLY","12.8049001693726","0.133399993181229",0.16
"ACO1","10.3501996994019","-0.483999997377396",0.15
"ACO2","12.1568002700806","-0.0215000007301569",0.14
"ACOT4","7.24170017242432","-0.434799998998642",0.15
"ACOX1","10.3751001358032","-0.379099994897842",0.14
"ACOX2","7.3056001663208","-0.0746999979019165",0.14
"ACOX3","8.33559989929199","0.437999993562698",0.16
"ACSF3","8.18389987945557","-0.482699990272522",0.13
"ACSS3","7.61229991912842","0.105599999427795",0.15
"ACTA1","0.488599985837936","-0.0245999991893768",0.14
"ACTB","16.6620006561279","0.107600003480911",0.15
"ACTG1","15.5627002716064","-0.0340999998152256",0.13
"ACTL6B","0","-0.38960000872612",0.14
"ACTN1","12.6040000915527","-0.0892999991774559",0.14
"ACTN2","2.6414999961853","-0.357400000095367",0.15
"ACTN3","1.59230005741119","0.170499995350838",0.15
"ACTN4","14.2433004379272","0.410899996757507",0.12
"ACTR1A","11.460000038147","0.321599990129471",0.15
"ACTR3B","6.21640014648438","-0.42960000038147",0.12
"ACTR8","8.44979953765869","-0.453000009059906",0.16
"ACVR1C","2.6414999961853","0.404599994421005",0.13
"ADAM12","6.19280004501343","0.382499992847443",0.14
"ADAM15","11.3669004440308","-0.0335999988019466",0.15
"ADAM28","6.71960020065308","0.00240000011399388",0.14
"ADAMTS5","11.3715000152588","0.121699996292591",0.15
"ADAR","12.5860004425049","-0.412999987602234",0.14
"ADCY1","8.59969997406006","-0.269400000572205",0.16
"ADCY2","0.85290002822876","0.288100004196167",0.14
"ADCY3","10.6491003036499","0.329499989748001",0.14
"ADCY5","9.48550033569336","-0.323300004005432",0.14
"ADCY7","8.65270042419434","0.176400005817413",0.14
"ADCY8","4.31790018081665","-0.216299995779991",0.15
"ADCY9","10.6437997817993","-0.325800001621246",0.14
"ADCYAP1R1","1.1434999704361","-0.41100001335144",0.15
"ADNP","10.8886003494263","-0.473600000143051",0.13
"ADORA1","4.84859991073608","-0.126300007104874",0.16
"ADRA1A","4.58339977264404","0.287600010633469",0.15
"ADRA2B","6.97669982910156","0.268500000238419",0.15
"AEBP2","9.61200046539307","-0.453599989414215",0.13
"AFF4","11.2979001998901","0.0614000000059605",0.15
"AGAP2","7.32130002975464","0.17960000038147",0.14
"AGK","8.80210018157959","-0.358799993991852",0.16
"AGL","9.2726001739502","-0.145400002598763",0.14
"AGRN","14.0650997161865","-0.031199999153614",0.15
"AGT","11.2197999954224","0.028999999165535",0.14
"AGTR1","9.38650035858154","-0.415899991989136",0.14
"AKAP9","10.3732004165649","-0.481200009584427",0.14
"AKT2","10.6077003479004","0.44980001449585",0.14
"AKT3","11.3092002868652","0.0560000017285347",0.16
"ALDH1A3","5.85430002212524","0.375499993562698",0.14
"ALDH3A1","4.98330020904541","-0.38289999961853",0.14
"ALDH3A2","11.9202003479004","0.431199997663498",0.13
"ALDOA","15.1420001983643","-0.0759000033140182",0.13
"ALDOB","9.51760005950928","0.37830001115799",0.15
"ALK","1.38530004024506","-0.475400000810623",0.15
"AMBN","0","-0.270099997520447",0.15
"AMDHD1","5.64890003204346","-0.450199991464615",0.14
"ANAPC4","8.31750011444092","-0.289700001478195",0.13
"ANGPT4","4.06349992752075","-0.089699998497963",0.13
"ANGPTL3","3.52099990844727","0.42519998550415",0.12
"ANK1","7.29080009460449","-0.165500000119209",0.14
"ANK2","10.4167995452881","0.30689999461174",0.15
"ANK3","10.0637998580933","0.0384999997913837",0.13
"ANLN","7.20270013809204","0.232199996709824",0.15
"ANO1","11.2305002212524","0.200900003314018",0.14
"ANO6","12.0984001159668","0.396299988031387",0.14
"AOC2","5.83349990844727","0.26350000500679",0.14
"AOX1","10.4125003814697","-0.239800006151199",0.13
"AP1B1","11.4652004241943","0.294600009918213",0.14
"AP1G1","10.9638996124268","-0.307799994945526",0.15
"AP1G2","9.56210041046143","-0.42629998922348",0.13
"AP2A1","11.1021995544434","0.0395000018179417",0.13
"AP2A2","11.0522003173828","0.190400004386902",0.15
"AP2B1","12.3460998535156","-0.412000000476837",0.14
"AP3B1","10.4603996276855","-0.236800000071526",0.14
"AP4E1","8.31019973754883","0.431600004434586",0.13
"AP4M1","8.15919971466064","0.283699989318848",0.12
"APAF1","9.31070041656494","-0.469700008630753",0.14
"APBB1IP","10.1772003173828","-0.352899998426437",0.14
"APC","10.4969997406006","-0.457300007343292",0.14
"APEX1","11.4111003875732","-0.452699989080429",0.13
"APLP2","14.1698999404907","0.142399996519089",0.14
"APOA1","1.93410003185272","-0.472200006246567",0.14
"APOA5","0","0.226600006222725",0.14
"APOB","3.83809995651245","0.00800000037997961",0.14
"APP","15.3985004425049","0.225199997425079",0.13
"AQR","10.055700302124","-0.476700007915497",0.15
"ARAP1","11.311900138855","0.26800000667572",0.14
"ARAP2","7.76179981231689","-0.397300004959106",0.14
"ARHGAP12","9.36190032958984","-0.329899996519089",0.15
"ARHGAP21","10.5109996795654","-0.0621999986469746",0.13
"ARHGAP29","12.7651996612549","0.28549998998642",0.14
"ARHGAP30","9.39690017700195","0.116599999368191",0.15
"ARHGAP5","11.3551998138428","-0.465499997138977",0.13
"ARHGAP9","7.35610008239746","0.240700006484985",0.15
"ARHGEF1","11.2474002838135","0.275799989700317",0.13
"ARHGEF10L","10.6459999084473","0.0192000009119511",0.14
"ARHGEF11","10.1563997268677","0.206300005316734",0.16
"ARHGEF12","13.3705997467041","-0.334800004959106",0.12
"ARHGEF15","11.7861995697021","0.181999996304512",0.16
"ARHGEF17","12.8121995925903","0.246900007128716",0.13
"ARHGEF4","0.488599985837936","0.00600000005215406",0.16
"ARHGEF5","7.79619979858398","-0.194000005722046",0.13
"ARID1A","11.4511003494263","-0.155399993062019",0.15
"ARID4A","9.78409957885742","-0.453500002622604",0.15
"ARNT","10.1761999130249","-0.483200013637543",0.15
"ARPC2","12.1548004150391","0.380499988794327",0.16
"ARSB","10.1639995574951","0.0725999996066093",0.16
"ASPH","11.7807998657227","-0.467299997806549",0.15
"ASXL1","10.8145999908447","-0.461600005626678",0.16
"ATF2","9.0851001739502","-0.439300000667572",0.14
"ATG7","9.48130035400391","0.338699996471405",0.14
"ATN1","12.3073997497559","-0.240899994969368",0.16
"ATP11A","13.3690996170044","-0.162699997425079",0.14
"ATP12A","0","-0.148300006985664",0.13
"ATP1A1","13.1442003250122","0.104900002479553",0.15
"ATP1B1","13.2238998413086","0.222499996423721",0.12
"ATP2A1","3.75440001487732","-0.476999998092651",0.13
"ATP2A2","12.640700340271","0.249200001358986",0.15
"ATP6V1A","11.3357000350952","-0.444000005722046",0.15
"ATP8A1","8.38510036468506","0.369899988174438",0.14
"ATP8B2","10.2118997573853","0.033500000834465",0.14
"ATP8B4","5.63719987869263","0.364199995994568",0.14
"ATR","8.99680042266846","0.428600013256073",0.15
"AXIN1","8.93640041351318","0.359400004148483",0.16
"AXIN2","5.95100021362305","0.0165999997407198",0.14
"AXL","10.7178001403809","-0.476599991321564",0.16
"B2M","16.1107006072998","0.433099985122681",0.15
"B3GNT5","10.8888998031616","0.336600005626678",0.14
"BAAT","4.67729997634888","-0.0813999995589256",0.14
"BACH1","10.0303001403809","0.229300007224083",0.14
"BAK1","8.53849983215332","0.356599986553192",0.15
"BAP1","10.5722999572754","0.388200014829636",0.14
"BAZ1A","9.9055004119873","-0.432399988174438",0.15
"BAZ1B","11.0268001556396","-0.317699998617172",0.13
"BCAN","4.28840017318726","-0.461699992418289",0.14
"BCAR1","11.546799659729","-0.00380000006407499",0.13
"BCAS2","9.03030014038086","-0.457300007343292",0.14
"BCL2L11","9.09899997711182","-0.479499995708466",0.17
"BCL6","10.0869998931885","0.363599985837936",0.15
"BCL9","8.78639984130859","-0.407000005245209",0.16
"BCL9L","10.9291000366211","0.0724000036716461",0.13
"BCR","10.4061002731323","0.0188999995589256",0.14
"BDKRB2","9.69289970397949","-0.299899995326996",0.14
"BICD2","10.2882995605469","0.147699996829033",0.13
"BIRC3","9.08619976043701","0.0555000007152557",0.14
"BLK","4.48299980163574","-0.411300003528595",0.14
"BLM","5.33990001678467","0.419900000095367",0.14
"BMP1","10.3863000869751","0.289200007915497",0.14
"BMS1","10.2264995574951","-0.444499999284744",0.15
"BRAP","8.94820022583008","-0.481599986553192",0.13
"BRCA1","7.52029991149902","0.227899998426437",0.14
"BRCA2","6.61079978942871","0.408300012350082",0.15
