"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","0.22"
"MGAT3","MGAT5","0.9","0.69"
"MGAT4B","MGAT5","0.78","0.66"
"MGAT4B","MGAT5B","0.91","1.0"
"MGAT5","MGAT5B","0.76","0.65"
