"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","1.0","1.0"
"MGAT3","MGAT5","0.08","0.05"
"MGAT4B","MGAT5","0.94","0.74"
"MGAT4B","MGAT5B","0.59","0.61"
"MGAT5","MGAT5B","0.47","0.16"
