"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.8","0.1"
"MGAT3","MGAT5","0.84","0.46"
"MGAT4B","MGAT5","0.91","0.66"
"MGAT4B","MGAT5B","1.0","1.0"
"MGAT5","MGAT5B","0.88","0.7"
