"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.57","1.0"
"MGAT3","MGAT5","0.13","0.1"
"MGAT4B","MGAT5","1.0","0.72"
"MGAT4B","MGAT5B","0.71","0.68"
"MGAT5","MGAT5B","0.66","0.28"
