"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.4","0.34"
"MGAT3","MGAT5","0.78","0.66"
"MGAT4B","MGAT5","1.0","1.0"
"MGAT4B","MGAT5B","0.97","0.91"
"MGAT5","MGAT5B","0.69","0.3"
