"label","mRNA","methy","GNNExplainer"
"ABAT","7.67600011825562","-0.181600004434586",0.15
"ABCA1","10.4888000488281","0.364100009202957",0.15
"ABCB1","9.72369956970215","-0.245199993252754",0.14
"ABCB4","6.72819995880127","-0.435400009155273",0.14
"ABI1","10.1445999145508","-0.468199998140335",0.14
"ABL1","10.915599822998","0.409700006246567",0.15
"ABL2","9.66009998321533","0.219500005245209",0.15
"ACACA","8.26630020141602","0.313499987125397",0.14
"ACACB","9.09189987182617","-0.190200001001358",0.13
"ACAN","8.66479969024658","-0.00740000000223517",0.14
"ACIN1","11.504599571228","-0.46110001206398",0.14
"ACLY","12.9153003692627","-0.106600001454353",0.16
"ACO1","10.4871997833252","-0.480500012636185",0.15
"ACO2","12.4537000656128","-0.256099998950958",0.14
"ACOT4","8.60149955749512","-0.451900005340576",0.15
"ACOX1","10.3142995834351","-0.425700008869171",0.14
"ACOX2","6.63649988174438","0.143900007009506",0.14
"ACOX3","7.78679990768433","0.435000002384186",0.16
"ACSF3","8.24059963226318","-0.465700000524521",0.13
"ACSS3","8.03750038146973","0.145300000905991",0.15
"ACTA1","0","-0.0107000004500151",0.14
"ACTB","16.5508995056152","0.115000002086163",0.15
"ACTG1","15.8266000747681","-0.231299996376038",0.13
"ACTL6B","0","-0.00529999984428287",0.14
"ACTN1","12.038800239563","-0.14470000565052",0.14
"ACTN2","3.43219995498657","-0.358799993991852",0.15
"ACTN3","0.626800000667572","0.277500003576279",0.15
"ACTN4","13.9364004135132","0.430099993944168",0.12
"ACTR1A","11.3406000137329","0.372099995613098",0.15
"ACTR3B","6.32009983062744","-0.299199998378754",0.12
"ACTR8","8.04339981079102","-0.458499997854233",0.16
"ACVR1C","3.43219995498657","0.299199998378754",0.13
"ADAM12","3.57080006599426","0.403699994087219",0.14
"ADAM15","10.4296998977661","0.134299993515015",0.15
"ADAM28","7.49200010299683","0.297300010919571",0.14
"ADAMTS5","11.2474002838135","0.128299996256828",0.15
"ADAR","12.0072002410889","-0.422800004482269",0.14
"ADCY1","5.47679996490479","-0.329499989748001",0.16
"ADCY2","0.626800000667572","0.20720000565052",0.14
"ADCY3","9.59689998626709","0.409900009632111",0.14
