"from","to","Saliency","IntegratedGradients"
"MGAT3","MGAT4B","0.13","0.7"
"MGAT3","MGAT5","0.47","0.05"
"MGAT4B","MGAT5","1.0","0.69"
"MGAT4B","MGAT5B","0.92","1.0"
"MGAT5","MGAT5B","0.88","0.7"
